item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,discount_amount,final_price,total_amount,revenue,order_date,order_status,order_year,order_month,order_quarter,amount_valid,is_revenue_generating,etl_processed_at,data_source
ITEM003340,ORD01863,CUST0203,P047,Dabur Chyawanprash 1kg,Health,2,349,5,17.45,331.55,663.1,663.1,2025-02-07,Cancelled,2025,2,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003341,ORD01864,CUST0559,P006,Lenovo IdeaPad Slim,Electronics,3,38999,0,0.0,38999.0,116997.0,116997.0,2025-10-27,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003342,ORD01864,CUST0559,P005,HP 15s Laptop,Electronics,3,45999,0,0.0,45999.0,137997.0,137997.0,2025-10-27,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003343,ORD01864,CUST0559,P036,Maggi Noodles 12 Pack,Grocery,1,192,0,0.0,192.0,192.0,192.0,2025-10-27,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003344,ORD01865,CUST0672,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,25,124.75,374.25,374.25,374.25,2024-09-24,Shipped,2024,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003345,ORD01866,CUST0647,P035,Amul Butter 500g,Grocery,1,275,20,55.0,220.0,220.0,220.0,2025-11-19,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003346,ORD01866,CUST0647,P048,Patanjali Ashwagandha,Health,1,199,20,39.8,159.2,159.2,159.2,2025-11-19,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003347,ORD01867,CUST0470,P003,boAt Rockerz 450,Electronics,1,1499,5,74.95,1424.05,1424.05,1424.05,2023-04-21,Delivered,2023,4,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003348,ORD01868,CUST0477,P012,Biba Anarkali Suit,Clothing,1,2199,0,0.0,2199.0,2199.0,2199.0,2023-12-18,Delivered,2023,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003349,ORD01869,CUST0670,P026,Nivia Football Size 5,Sports,2,899,0,0.0,899.0,1798.0,1798.0,2025-08-16,Delivered,2025,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003350,ORD01869,CUST0670,P023,Classmate Notebook Pack,Books,2,199,0,0.0,199.0,398.0,398.0,2025-08-16,Delivered,2025,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003351,ORD01870,CUST0768,P032,Park Avenue Deo Combo,Beauty,2,399,5,19.95,379.05,758.1,758.1,2024-01-28,Shipped,2024,1,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003352,ORD01870,CUST0768,P043,Nilkamal Plastic Chair,Furniture,1,899,5,44.95,854.05,854.05,854.05,2024-01-28,Shipped,2024,1,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003353,ORD01870,CUST0768,P012,Biba Anarkali Suit,Clothing,1,2199,5,109.95,2089.05,2089.05,2089.05,2024-01-28,Shipped,2024,1,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003354,ORD01870,CUST0768,P002,Realme Narzo 60,Electronics,1,12999,5,649.95,12349.05,12349.05,12349.05,2024-01-28,Shipped,2024,1,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003355,ORD01871,CUST0220,P006,Lenovo IdeaPad Slim,Electronics,1,38999,10,3899.9,35099.1,35099.1,0.0,2023-10-15,Returned,2023,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003356,ORD01871,CUST0220,P037,Bru Gold Coffee 200g,Grocery,1,299,10,29.9,269.1,269.1,0.0,2023-10-15,Returned,2023,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003357,ORD01871,CUST0220,P032,Park Avenue Deo Combo,Beauty,2,399,10,39.9,359.1,718.2,0.0,2023-10-15,Returned,2023,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003358,ORD01872,CUST0817,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2023-04-03,Delivered,2023,4,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003359,ORD01872,CUST0817,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,549.0,2023-04-03,Delivered,2023,4,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003360,ORD01873,CUST0896,P009,Allen Solly Men Shirt,Clothing,3,1299,0,0.0,1299.0,3897.0,3897.0,2024-08-16,Delivered,2024,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003361,ORD01873,CUST0896,P022,Python Crash Course,Books,3,699,0,0.0,699.0,2097.0,2097.0,2024-08-16,Delivered,2024,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003362,ORD01873,CUST0896,P023,Classmate Notebook Pack,Books,2,199,0,0.0,199.0,398.0,398.0,2024-08-16,Delivered,2024,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003363,ORD01874,CUST0972,P027,Boldfit Yoga Mat,Sports,2,799,0,0.0,799.0,1598.0,1598.0,2024-06-18,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003364,ORD01874,CUST0972,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2024-06-18,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003365,ORD01874,CUST0972,P002,Realme Narzo 60,Electronics,1,12999,0,0.0,12999.0,12999.0,12999.0,2024-06-18,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003366,ORD01875,CUST0724,P001,Samsung Galaxy M34,Electronics,1,18999,0,0.0,18999.0,18999.0,18999.0,2023-11-26,Cancelled,2023,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003367,ORD01875,CUST0724,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,0,0.0,1999.0,1999.0,1999.0,2023-11-26,Cancelled,2023,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003368,ORD01876,CUST0580,P050,Dettol Hand Sanitizer 500ml,Health,1,199,5,9.95,189.05,189.05,189.05,2023-09-02,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003369,ORD01877,CUST0864,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,10,49.9,449.1,449.1,449.1,2024-10-17,Delivered,2024,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003370,ORD01877,CUST0864,P046,Turtle Wax Car Polish,Automotive,1,399,10,39.9,359.1,359.1,359.1,2024-10-17,Delivered,2024,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003371,ORD01877,CUST0864,P012,Biba Anarkali Suit,Clothing,1,2199,10,219.9,1979.1,1979.1,1979.1,2024-10-17,Delivered,2024,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003372,ORD01878,CUST0074,P044,Pepperfry Wall Clock,Furniture,1,599,5,29.95,569.05,569.05,569.05,2025-10-12,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003373,ORD01878,CUST0074,P003,boAt Rockerz 450,Electronics,3,1499,5,74.95,1424.05,4272.15,4272.15,2025-10-12,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003374,ORD01879,CUST0775,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2023-07-27,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003375,ORD01880,CUST0423,P042,Fisher Price Baby Gym,Toys,1,1799,10,179.9,1619.1,1619.1,1619.1,2024-12-27,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003376,ORD01881,CUST0285,P045,Bosch Car Wiper Blade,Automotive,1,499,25,124.75,374.25,374.25,374.25,2025-02-06,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003377,ORD01882,CUST0985,P040,Catwalk Women Heels,Footwear,3,1499,0,0.0,1499.0,4497.0,4497.0,2025-02-21,Processing,2025,2,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003378,ORD01883,CUST0006,P031,Himalaya Face Wash,Beauty,2,179,10,17.9,161.1,322.2,322.2,2025-11-03,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003379,ORD01883,CUST0006,P045,Bosch Car Wiper Blade,Automotive,2,499,10,49.9,449.1,898.2,898.2,2025-11-03,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003380,ORD01883,CUST0006,P032,Park Avenue Deo Combo,Beauty,1,399,10,39.9,359.1,359.1,359.1,2025-11-03,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003381,ORD01884,CUST0735,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,269.1,2023-08-27,Delivered,2023,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003382,ORD01885,CUST0764,P004,Zebronics Zeb-County,Electronics,1,799,5,39.95,759.05,759.05,759.05,2025-02-16,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003383,ORD01885,CUST0764,P044,Pepperfry Wall Clock,Furniture,1,599,5,29.95,569.05,569.05,569.05,2025-02-16,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003384,ORD01885,CUST0764,P035,Amul Butter 500g,Grocery,1,275,5,13.75,261.25,261.25,261.25,2025-02-16,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003385,ORD01885,CUST0764,P014,HRX Sports Tracksuit,Clothing,1,1799,5,89.95,1709.05,1709.05,1709.05,2025-02-16,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003386,ORD01886,CUST0519,P044,Pepperfry Wall Clock,Furniture,1,599,0,0.0,599.0,599.0,0.0,2025-10-04,Returned,2025,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003387,ORD01886,CUST0519,P004,Zebronics Zeb-County,Electronics,1,799,0,0.0,799.0,799.0,0.0,2025-10-04,Returned,2025,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003388,ORD01887,CUST0900,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,0,0.0,499.0,499.0,499.0,2024-12-25,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003389,ORD01888,CUST0143,P050,Dettol Hand Sanitizer 500ml,Health,1,199,0,0.0,199.0,199.0,199.0,2023-10-13,Processing,2023,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003390,ORD01889,CUST0467,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,699.0,2023-10-05,Cancelled,2023,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003391,ORD01889,CUST0467,P050,Dettol Hand Sanitizer 500ml,Health,1,199,0,0.0,199.0,199.0,199.0,2023-10-05,Cancelled,2023,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003392,ORD01890,CUST0131,P001,Samsung Galaxy M34,Electronics,1,18999,5,949.95,18049.05,18049.05,18049.05,2023-07-20,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003393,ORD01891,CUST0324,P031,Himalaya Face Wash,Beauty,1,179,5,8.95,170.05,170.05,170.05,2024-07-18,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003394,ORD01891,CUST0324,P023,Classmate Notebook Pack,Books,3,199,5,9.95,189.05,567.15,567.15,2024-07-18,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003395,ORD01891,CUST0324,P030,Dove Body Lotion 400ml,Beauty,2,299,5,14.95,284.05,568.1,568.1,2024-07-18,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003396,ORD01892,CUST0415,P050,Dettol Hand Sanitizer 500ml,Health,3,199,5,9.95,189.05,567.15,567.15,2025-11-04,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003397,ORD01892,CUST0415,P042,Fisher Price Baby Gym,Toys,2,1799,5,89.95,1709.05,3418.1,3418.1,2025-11-04,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003398,ORD01892,CUST0415,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2025-11-04,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003399,ORD01892,CUST0415,P012,Biba Anarkali Suit,Clothing,3,2199,5,109.95,2089.05,6267.15,6267.15,2025-11-04,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003400,ORD01893,CUST0993,P023,Classmate Notebook Pack,Books,1,199,5,9.95,189.05,189.05,189.05,2025-05-22,Delivered,2025,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003401,ORD01894,CUST0859,P027,Boldfit Yoga Mat,Sports,1,799,5,39.95,759.05,759.05,759.05,2025-01-05,Delivered,2025,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003402,ORD01895,CUST0607,P035,Amul Butter 500g,Grocery,2,275,25,68.75,206.25,412.5,412.5,2023-11-28,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003403,ORD01895,CUST0607,P024,Camlin Color Kit,Books,1,349,25,87.25,261.75,261.75,261.75,2023-11-28,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003404,ORD01895,CUST0607,P002,Realme Narzo 60,Electronics,1,12999,25,3249.75,9749.25,9749.25,9749.25,2023-11-28,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003405,ORD01896,CUST0024,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2025-11-24,Processing,2025,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003406,ORD01896,CUST0024,P031,Himalaya Face Wash,Beauty,1,179,0,0.0,179.0,179.0,179.0,2025-11-24,Processing,2025,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003407,ORD01896,CUST0024,P034,Aashirvaad Atta 5kg,Grocery,3,249,0,0.0,249.0,747.0,747.0,2025-11-24,Processing,2025,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003408,ORD01896,CUST0024,P011,W Women Kurta Set,Clothing,1,1599,0,0.0,1599.0,1599.0,1599.0,2025-11-24,Processing,2025,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003409,ORD01897,CUST0415,P004,Zebronics Zeb-County,Electronics,1,799,5,39.95,759.05,759.05,0.0,2024-09-25,Returned,2024,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003410,ORD01898,CUST0424,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,10,69.9,629.1,629.1,629.1,2024-04-05,Processing,2024,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003411,ORD01899,CUST0631,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,10,279.9,2519.1,2519.1,2519.1,2024-09-25,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003412,ORD01900,CUST0836,P033,Tata Salt 1kg,Grocery,1,28,10,2.8,25.2,25.2,25.2,2025-12-01,Processing,2025,12,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003413,ORD01901,CUST0029,P041,Funskool Lego Set,Toys,1,999,0,0.0,999.0,999.0,999.0,2023-06-08,Delivered,2023,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003414,ORD01901,CUST0029,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2023-06-08,Delivered,2023,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003415,ORD01902,CUST0547,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2025-02-03,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003416,ORD01903,CUST0407,P003,boAt Rockerz 450,Electronics,1,1499,10,149.9,1349.1,1349.1,1349.1,2025-03-17,Delivered,2025,3,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003417,ORD01904,CUST0301,P014,HRX Sports Tracksuit,Clothing,1,1799,5,89.95,1709.05,1709.05,1709.05,2023-12-22,Delivered,2023,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003418,ORD01904,CUST0301,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2023-12-22,Delivered,2023,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003419,ORD01905,CUST0924,P022,Python Crash Course,Books,1,699,5,34.95,664.05,664.05,664.05,2023-05-04,Processing,2023,5,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003420,ORD01905,CUST0924,P042,Fisher Price Baby Gym,Toys,1,1799,5,89.95,1709.05,1709.05,1709.05,2023-05-04,Processing,2023,5,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003421,ORD01906,CUST0481,P026,Nivia Football Size 5,Sports,1,899,0,0.0,899.0,899.0,0.0,2025-08-21,Returned,2025,8,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003422,ORD01907,CUST0216,P042,Fisher Price Baby Gym,Toys,1,1799,0,0.0,1799.0,1799.0,1799.0,2024-02-22,Delivered,2024,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003423,ORD01908,CUST0998,P042,Fisher Price Baby Gym,Toys,1,1799,10,179.9,1619.1,1619.1,1619.1,2024-05-04,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003424,ORD01908,CUST0998,P040,Catwalk Women Heels,Footwear,1,1499,10,149.9,1349.1,1349.1,1349.1,2024-05-04,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003425,ORD01908,CUST0998,P023,Classmate Notebook Pack,Books,1,199,10,19.9,179.1,179.1,179.1,2024-05-04,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003426,ORD01909,CUST0650,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,5,99.95,1899.05,1899.05,1899.05,2024-03-25,Delivered,2024,3,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003427,ORD01909,CUST0650,P043,Nilkamal Plastic Chair,Furniture,2,899,5,44.95,854.05,1708.1,1708.1,2024-03-25,Delivered,2024,3,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003428,ORD01910,CUST0513,P019,Bajaj Room Heater,Home & Kitchen,1,1599,5,79.95,1519.05,1519.05,1519.05,2025-01-26,Delivered,2025,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003429,ORD01910,CUST0513,P005,HP 15s Laptop,Electronics,1,45999,5,2299.95,43699.05,43699.05,43699.05,2025-01-26,Delivered,2025,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003430,ORD01911,CUST0479,P030,Dove Body Lotion 400ml,Beauty,1,299,15,44.85,254.15,254.15,254.15,2023-11-06,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003431,ORD01911,CUST0479,P047,Dabur Chyawanprash 1kg,Health,1,349,15,52.35,296.65,296.65,296.65,2023-11-06,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003432,ORD01911,CUST0479,P006,Lenovo IdeaPad Slim,Electronics,1,38999,15,5849.85,33149.15,33149.15,33149.15,2023-11-06,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003433,ORD01912,CUST0001,P029,Lakme 9to5 Foundation,Beauty,2,549,0,0.0,549.0,1098.0,1098.0,2025-11-15,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003434,ORD01912,CUST0001,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2025-11-15,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003435,ORD01913,CUST0726,P025,Cosco Cricket Kit,Sports,1,2999,0,0.0,2999.0,2999.0,2999.0,2025-12-15,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003436,ORD01913,CUST0726,P004,Zebronics Zeb-County,Electronics,3,799,0,0.0,799.0,2397.0,2397.0,2025-12-15,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003437,ORD01913,CUST0726,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,0,0.0,699.0,1398.0,1398.0,2025-12-15,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003438,ORD01914,CUST0027,P039,Sparx Men Sports Shoes,Footwear,1,999,0,0.0,999.0,999.0,999.0,2024-05-08,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003439,ORD01914,CUST0027,P010,Levis Men Jeans 511,Clothing,3,2499,0,0.0,2499.0,7497.0,7497.0,2024-05-08,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003440,ORD01915,CUST0024,P027,Boldfit Yoga Mat,Sports,1,799,0,0.0,799.0,799.0,799.0,2024-06-09,Cancelled,2024,6,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003441,ORD01916,CUST0111,P017,Milton Thermosteel Flask,Home & Kitchen,3,699,0,0.0,699.0,2097.0,2097.0,2023-10-19,Delivered,2023,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003442,ORD01917,CUST0292,P041,Funskool Lego Set,Toys,1,999,0,0.0,999.0,999.0,999.0,2024-06-14,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003443,ORD01918,CUST0572,P045,Bosch Car Wiper Blade,Automotive,3,499,5,24.95,474.05,1422.15,1422.15,2023-01-22,Delivered,2023,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003444,ORD01919,CUST0973,P014,HRX Sports Tracksuit,Clothing,1,1799,10,179.9,1619.1,1619.1,1619.1,2025-12-27,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003445,ORD01919,CUST0973,P046,Turtle Wax Car Polish,Automotive,1,399,10,39.9,359.1,359.1,359.1,2025-12-27,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003446,ORD01920,CUST0585,P006,Lenovo IdeaPad Slim,Electronics,3,38999,5,1949.95,37049.05,111147.15,111147.15,2023-06-08,Delivered,2023,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003447,ORD01920,CUST0585,P045,Bosch Car Wiper Blade,Automotive,1,499,5,24.95,474.05,474.05,474.05,2023-06-08,Delivered,2023,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003448,ORD01921,CUST0715,P025,Cosco Cricket Kit,Sports,1,2999,0,0.0,2999.0,2999.0,2999.0,2024-12-14,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003449,ORD01921,CUST0715,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-12-14,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003450,ORD01921,CUST0715,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2024-12-14,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003451,ORD01922,CUST0142,P040,Catwalk Women Heels,Footwear,1,1499,5,74.95,1424.05,1424.05,1424.05,2025-11-02,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003452,ORD01923,CUST0656,P047,Dabur Chyawanprash 1kg,Health,1,349,5,17.45,331.55,331.55,331.55,2023-05-21,Delivered,2023,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003453,ORD01924,CUST0169,P037,Bru Gold Coffee 200g,Grocery,1,299,10,29.9,269.1,269.1,269.1,2025-02-25,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003454,ORD01924,CUST0169,P048,Patanjali Ashwagandha,Health,2,199,10,19.9,179.1,358.2,358.2,2025-02-25,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003455,ORD01925,CUST0662,P013,Jockey Men T-Shirt,Clothing,1,599,0,0.0,599.0,599.0,599.0,2023-01-23,Delivered,2023,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003456,ORD01925,CUST0662,P043,Nilkamal Plastic Chair,Furniture,1,899,0,0.0,899.0,899.0,899.0,2023-01-23,Delivered,2023,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003457,ORD01925,CUST0662,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2023-01-23,Delivered,2023,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003458,ORD01926,CUST0383,P032,Park Avenue Deo Combo,Beauty,1,399,5,19.95,379.05,379.05,379.05,2023-09-19,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003459,ORD01926,CUST0383,P020,Hawkins Futura Pan Set,Home & Kitchen,3,1299,5,64.95,1234.05,3702.15,3702.15,2023-09-19,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003460,ORD01927,CUST0963,P035,Amul Butter 500g,Grocery,1,275,5,13.75,261.25,261.25,261.25,2025-12-17,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003461,ORD01927,CUST0963,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2025-12-17,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003462,ORD01927,CUST0963,P020,Hawkins Futura Pan Set,Home & Kitchen,3,1299,5,64.95,1234.05,3702.15,3702.15,2025-12-17,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003463,ORD01927,CUST0963,P022,Python Crash Course,Books,1,699,5,34.95,664.05,664.05,664.05,2025-12-17,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM003464,ORD01928,CUST0821,P024,Camlin Color Kit,Books,2,349,0,0.0,349.0,698.0,698.0,2025-09-27,Delivered,2025,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
